spec,pos,rID,sID,label,split,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Chroma_STFT_1,Chroma_STFT_2,Chroma_STFT_3,Chroma_STFT_4,Chroma_STFT_5,Chroma_STFT_6,Chroma_STFT_7,Chroma_STFT_8,Chroma_STFT_9,Chroma_STFT_10,Chroma_STFT_11,Chroma_STFT_12,Chroma_CENS_1,Chroma_CENS_2,Chroma_CENS_3,Chroma_CENS_4,Chroma_CENS_5,Chroma_CENS_6,Chroma_CENS_7,Chroma_CENS_8,Chroma_CENS_9,Chroma_CENS_10,Chroma_CENS_11,Chroma_CENS_12,Zero_Crossing_Rate,RMS_Energy,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13,mID_count,source_file_count,path,fn,mID,time
Z03,Pos06,00000,Ch2,1,test,-617.076293771958,-16.06985282990083,-100.75210930023452,1.9690765844234,37.56476940287311,-3.0286752437776787,-2.265666699838916,-1.8208003388511917,-8.557300689278494,-4.106986032284648,-8.716595966379911,-4.705489140812798,-4.3106862228994265,126126.54812347033,132564.98570957826,267339.7390207828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939111250752355,0.8771663191985036,0.7636135148876506,0.4695557550994527,0.7040548452283145,0.9257838145230931,0.4865332690460929,0.5020378148191816,0.4492979663561774,0.4827186790702919,0.6607733844014374,0.5274813563886127,0.2440677776237763,0.32305866462865473,0.48077104355378375,0.24038552177689188,0.24038552177689188,0.24038552177689188,0.3553785046919711,0.24038552177689188,0.24038552177689188,0.24038552177689188,0.24038552177689188,0.2440677776237763,0.09622933100728155,0.023610485717654228,-2.3299359676195666,0.6641809943534501,1.9861641993478905,-0.6452510397237119,-0.26367142225294987,-0.12755718423661108,-0.17332159980917952,0.1288527075382237,0.12223181852800052,-0.00043967637663986975,-0.015804151854299408,0.0009310488386063296,-0.14668619610126793,1,1,features_averaged_over_mid,Z03_Pos06_avgFeatures_00000_Ch2,mean,mean
Z03,Pos06,00001,Ch1,1,test,-641.5130100059486,-14.53077755799243,-93.57044760180159,4.262866218012488,44.21262386462265,-1.8903241817514087,-18.501890822732364,-4.258232022923281,4.485630137451348,-4.093095852432198,-9.014902353395893,-5.221381949287238,-11.628755228965582,125893.33470732476,137111.53687678115,275053.0766459345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654759381918823,0.9727804780387447,0.8552862784339593,0.5429991973687075,0.6178227571579931,0.7228476482364681,0.5405859269892,0.569852962702028,0.6297351149315331,0.6434945798730852,0.8642361144291504,0.6402060539855314,0.474860761762797,0.4221093531188554,0.2374303808813985,0.2374303808813985,0.2374303808813985,0.25994254135970496,0.2374303808813985,0.2374303808813985,0.2374303808813985,0.2651578988224862,0.2374303808813985,0.2374303808813985,0.06262799605582524,0.018069367855787277,-2.0391937354552474,0.6219790112381826,1.8503696349242635,-0.6550736821967481,-0.30957729691422575,-0.1793148913358148,-0.09945286548641441,0.23055027976565715,0.0022711809890017523,0.0983872125491714,-0.175826945525792,-0.16566265219493842,0.22715441656439114,1,1,features_averaged_over_mid,Z03_Pos06_avgFeatures_00001_Ch1,mean,mean
Z03,Pos06,00001,Ch2,1,test,-616.1210409541646,-16.431342894099764,-100.46940870435284,3.3885538602827228,38.12673875905831,-2.94117701084938,-2.6962746521531993,-2.579678330143751,-9.06160196809149,-4.4613996139745815,-8.009934655843653,-3.4380924409715363,-3.132072960692711,127691.82322070033,132054.32357656478,267848.3649973453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325580617935649,0.8093570868992747,0.7030638775388895,0.4137519597295306,0.6748455259691254,0.9222941954025001,0.45004925570814497,0.4729190420758111,0.39909570348126033,0.43383315942502404,0.6403199669045831,0.48384928401246863,0.46851260955856416,0.46851260955856416,0.23425630477928208,0.23425630477928208,0.23425630477928208,0.24189037733093022,0.23425630477928208,0.23425630477928208,0.23425630477928208,0.25006584672697674,0.23425630477928208,0.23425630477928208,0.10668234223300971,0.02442508563399315,-2.305624848833561,0.7057615686619944,2.0224095118692644,-0.663342145650156,-0.3491023365134463,-0.2152790783050896,-0.14257044874088637,0.2123016058085831,0.14905474685326928,-0.023114559937035803,-0.057454832047833894,-0.04000219091629259,-0.11758376426403891,1,1,features_averaged_over_mid,Z03_Pos06_avgFeatures_00001_Ch2,mean,mean
Z03,Pos07,00000,Ch1,1,test,-657.2861424250935,-31.5244174306166,-89.34309101087979,-3.3326038004540894,38.77333726594447,-1.2284981481984805,-15.332438850470256,0.8121370583449338,2.015309818820348,-13.86509498202137,-8.729623085095238,3.5463916410366543,-12.194767000212186,139465.5533803781,143696.56853912736,301832.48121776397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462516164887928,0.9133610229258141,0.8763573309266828,0.6037700749181141,0.7509655678118338,0.9228304544095506,0.5651301793825076,0.5648039497291747,0.6114686418680222,0.6071565149363637,0.7064656755640285,0.6035774118589872,0.43817937393374023,0.4519557157512434,0.37762796153272027,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.0677146541262136,0.01263505406677723,-1.939510755795626,0.4110032383337384,1.7325176506231996,-0.4756560135965236,-0.3227260299188278,-0.1077103913094407,-0.06339631322317892,0.19370842706902253,0.012349113670497864,0.11258886936274086,-0.10391904115335701,-0.21559545219323387,0.1870840067336756,1,1,features_averaged_over_mid,Z03_Pos07_avgFeatures_00000_Ch1,mean,mean
Z03,Pos07,00000,Ch2,1,test,-628.6653870552448,-33.963244597482614,-91.88480349509597,4.480443644951636,37.00073232424408,-6.410949994572925,-7.363695586251937,-1.551588077643407,-4.428709723305131,-6.229603843287681,-7.517026750687094,1.2190491182021315,-9.543790859740978,140729.7442123168,137602.51257376885,290143.9599893811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4815850092252517,0.7016007257634177,0.6816035802341422,0.45501045065357376,0.7242761357462648,0.9921902589321947,0.43701809793298774,0.4193612778230764,0.4383450294753456,0.43907427246862424,0.5165035536014476,0.4464293186888515,0.2731059426140545,0.5102525200378875,0.2674479907380468,0.25512626001894373,0.25512626001894373,0.27476206117039587,0.25512626001894373,0.25512626001894373,0.25512626001894373,0.25512626001894373,0.25512626001894373,0.24467496251211576,0.11665181280339806,0.019556161016225815,-2.231904784419087,0.4453012752222556,1.9366839183953861,-0.5476558519140814,-0.27821763746715883,-0.10750508333932424,-0.14855006489662445,0.2175946750052895,0.12964451578119252,0.011750286107843986,-0.019024715680288906,-0.15195681083053025,-0.12668039893191443,1,1,features_averaged_over_mid,Z03_Pos07_avgFeatures_00000_Ch2,mean,mean
Z03,Pos07,00001,Ch1,1,test,-658.4177553164434,-31.88580651242235,-88.99529374705023,-1.7123233050214834,39.30375811962064,-2.3213800766438313,-15.920658320112123,1.2497650504339621,2.619101200044582,-14.058486929634865,-9.551846005982494,3.8736207362619175,-11.378684529077544,140195.47790526735,143466.250991154,301812.72875265474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478765177680615,0.9013963257221154,0.8653690340604692,0.6074268874575814,0.7557688127921778,0.9270738876504864,0.5706011196181703,0.5713310203984803,0.6210329936334997,0.6158417231895403,0.7167172595796844,0.6115801789617986,0.4257578330788188,0.3809495475436224,0.2595938977392192,0.2456403738086685,0.2456403738086685,0.2870492504851466,0.29149405045131704,0.2456403738086685,0.2456403738086685,0.2456403738086685,0.2456403738086685,0.2456403738086685,0.07515264714805825,0.012591402046382427,-1.8971538383164555,0.45286280637851684,1.7039037806593584,-0.4873776689838961,-0.31783051832804865,-0.14904783539430144,-0.07814531902424801,0.1850807525412864,0.06047308116819459,0.15431859089552402,-0.1184377808967571,-0.2364423330559533,0.15018770075611912,1,1,features_averaged_over_mid,Z03_Pos07_avgFeatures_00001_Ch1,mean,mean
Z03,Pos07,00001,Ch2,1,test,-628.9676412644434,-34.58935299474818,-91.42740020654584,4.54155923311361,36.907640005362985,-7.189318866236057,-6.985625269447781,-0.268597764300905,-4.6153028693115274,-7.150653230604444,-7.924891805984189,1.67259883711115,-8.87617530949031,142675.53812935692,137330.25469181172,291971.0630119843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47263631336626266,0.6736953196567337,0.6537473224793603,0.44468376165940554,0.7186491946126933,0.9901116137706588,0.43218202018335766,0.41709260902737033,0.4395410605456589,0.4378762121858667,0.5175105196007216,0.4456380412797375,0.26167319228823716,0.47080220999795924,0.2578005203446235,0.2578005203446235,0.2578005203446235,0.272345155193882,0.2578005203446235,0.33666540079211105,0.2578005203446235,0.2578005203446235,0.2578005203446235,0.19770524504777573,0.13774271844660194,0.019472438842058182,-2.2088079392477775,0.5053032237486818,1.9294019947990078,-0.5530759526856481,-0.3178806239767994,-0.14997545662736342,-0.126401467507679,0.22718598597215905,0.11977399224160713,0.00799926733446264,0.02375016479224511,-0.12612085022833122,-0.15664717394992805,1,1,features_averaged_over_mid,Z03_Pos07_avgFeatures_00001_Ch2,mean,mean
Z03,Pos08,00000,Ch1,1,test,-649.7865321931178,-24.03011967666733,-100.33020352787416,1.9383649838415633,47.075124332790246,-0.8124776626288469,-19.631457168782518,-5.004779237458465,4.025548057521347,-3.97763310881751,-10.647815603186588,-6.976024565464132,-10.188803371324656,123328.54293503142,138133.4187475604,273428.43639070087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818585666239649,0.9793608658865113,0.8472413557921759,0.5482102673976023,0.5908930893788169,0.6606348353143132,0.5755027574815609,0.6370854069605879,0.6321813773285244,0.6188995825411947,0.754162665832264,0.6061692222869668,0.36986524852149366,0.2972134841229725,0.37076142436938236,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2651800434879498,0.2612767575831194,0.2612767575831194,0.05876441140776699,0.014633025974035263,-1.917808682784732,0.5383517870855211,1.756574295059078,-0.6307706883717041,-0.3488539623653844,-0.17396227044720092,-0.07768158717582777,0.30020849364117685,0.11509015524141526,0.09243971880401111,-0.21535636019173582,-0.10845559957616638,0.2527636455144781,1,1,features_averaged_over_mid,Z03_Pos08_avgFeatures_00000_Ch1,mean,mean
Z03,Pos08,00000,Ch2,1,test,-637.4755169618339,-35.16733384427274,-107.23106998852721,0.5518158858762827,41.43338199954128,-3.5537224084606063,-7.685286376886725,-1.009796024296777,-5.927607912182702,-7.193052689727371,-9.958516712607073,-1.8401677939558827,-5.914129917234504,128302.53852466376,135440.48713861904,273206.2211582221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839129295308867,0.8575695915362895,0.7294499918411396,0.44201055590370547,0.6808520353173403,0.8941830247567437,0.43567970808566603,0.43080823677050784,0.4347321933925386,0.5038006927186627,0.8244685262090969,0.589482746534695,0.34559221010478497,0.33882060542451486,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.281583091160914,0.10766364532766991,0.017923330888152122,-2.1450608531260573,0.5947033298252016,1.8781333798287982,-0.5775715125698756,-0.3067451344517446,-0.19919789122249096,-0.21413435753031437,0.21305532669270968,0.2652453200771635,-0.033343028779172466,-0.057360650696356826,0.04548953015879629,-0.12573293204742683,1,1,features_averaged_over_mid,Z03_Pos08_avgFeatures_00000_Ch2,mean,mean
Z03,Pos08,00001,Ch1,1,test,-650.1334662981898,-23.844887472027562,-99.88101302462834,1.2606031415394148,46.09918879247974,-1.4245289505871845,-19.611151019335566,-4.990145077840568,4.375523479482796,-3.6384397371665083,-9.616505968206186,-6.65841849002989,-11.513176077725792,125845.84734552033,138412.2564651825,276588.8308081766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6677246791756041,0.9683347555193088,0.8356702396762024,0.5326914431931526,0.5856800472514048,0.6671772257020862,0.5724045195382008,0.6418090477643004,0.6259204392515287,0.6101296625311958,0.762461958675023,0.6007905419366433,0.4419277019097427,0.4206648954697693,0.43254642171497953,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.22096385095487134,0.06591796875,0.014404915273189545,-1.976403463212865,0.5302378897934279,1.7773770406632976,-0.6011902211746617,-0.2912024714650766,-0.1255642121817628,-0.10974536592485558,0.23257884010438434,0.061539698465023975,0.08341845065951352,-0.19294834737054567,-0.13776123316740937,0.20908140718815224,1,1,features_averaged_over_mid,Z03_Pos08_avgFeatures_00001_Ch1,mean,mean
Z03,Pos08,00001,Ch2,1,test,-638.1160458695427,-35.5019742634242,-106.66362514436567,0.25901367300619654,39.39204437399548,-4.378539992952452,-7.906618340191156,-0.2920096375051906,-4.993030232380806,-7.351136671179402,-9.489919846125987,-1.3634868671392424,-6.167817233027712,130857.03163059829,135487.88973966183,275344.4255062955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307567611884351,0.786869615558111,0.6677367926072717,0.3971974775155508,0.6610327808674092,0.8947666577753172,0.39979018077788403,0.3940419512849977,0.3966810772863966,0.46877451051466434,0.8192665007423187,0.5605001219406238,0.4333410717098238,0.40369928064375393,0.39265622523697996,0.25362675131190665,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.11863338137135922,0.01773272268474102,-2.242025692244789,0.5186028488976767,1.9345000422902219,-0.475856711989637,-0.25881604500695937,-0.1694253139722983,-0.22349118858153394,0.1432584393847633,0.2082662053172857,-0.011225781376378335,-0.05607296911731537,0.0051975670907035455,-0.12984917148891068,1,1,features_averaged_over_mid,Z03_Pos08_avgFeatures_00001_Ch2,mean,mean
Z03,Pos09,00000,Ch1,1,test,-656.4826430398797,-24.40091200997522,-95.96412028470785,-2.443393948063071,40.851405138746635,0.47759878802392175,-14.870406644249524,-1.5142444210893153,1.0329217233124182,-13.197298437138688,-9.053012775897175,4.359382710510744,-11.045234723049992,128413.51909886842,139137.25923042026,279536.8862257282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082323388683822,0.937811891321208,0.916080238308724,0.566856335301519,0.675288173633258,0.8247906844965506,0.5089569978590748,0.5049282225841454,0.5297310664148523,0.5631358557169216,0.7926264840715374,0.61043168059328,0.319438500432741,0.3021090626894091,0.449871587096954,0.2584580098761671,0.2584580098761671,0.2584580098761671,0.2584580098761671,0.2584580098761671,0.2584580098761671,0.2584580098761671,0.2584580098761671,0.2375196205336782,0.06384632888349515,0.01496344618499279,-1.9918762753786088,0.5195749213397612,1.695057028684213,-0.5992353979929458,-0.26756556874809806,-0.09863403986212488,0.01858150510712817,0.27578577010388106,-0.03697104490654678,0.11402066106257122,-0.13643646700505457,-0.240738666021294,0.16940391570098612,1,1,features_averaged_over_mid,Z03_Pos09_avgFeatures_00000_Ch1,mean,mean
Z03,Pos09,00000,Ch2,1,test,-629.8626470344635,-27.282449804621027,-101.32260073372787,3.093115268694623,39.32169219795446,-3.825278982031805,-6.872330942293488,-1.0291376970109756,-5.37577234294482,-8.972491648820935,-10.565744535352614,4.413015028383805,-5.184191727824227,133424.63267046053,134581.69826593855,277615.9589938562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47392320175826985,0.7557792188031955,0.7347746716719302,0.433717250453876,0.702352394531377,0.9844276114078444,0.40257109064985536,0.38296512750834444,0.4007288238759779,0.4102208666096069,0.524722747437637,0.4357208504594439,0.2972462208842397,0.3171060512725456,0.2866806085780667,0.2848386774767112,0.2848386774767112,0.2848386774767112,0.2848386774767112,0.2848386774767112,0.2848386774767112,0.30488408028959024,0.2848386774767112,0.24274904749183035,0.11345665200242719,0.021252162754535675,-2.2866521924794054,0.5363866847887362,1.927531663600362,-0.557875086479243,-0.27004566582407097,-0.09663052158126365,-0.10528683202466994,0.21095394106500603,0.11791758905003563,-0.001619591462315545,-0.004937695244423753,-0.13736828320241382,-0.1948643493276809,1,1,features_averaged_over_mid,Z03_Pos09_avgFeatures_00000_Ch2,mean,mean
Z03,Pos09,00001,Ch1,1,test,-651.1975570120178,-29.08239575680627,-91.49358805335743,-2.020295407019655,40.706991587107034,-1.0059172086224422,-15.65830556593325,-0.03223063454870889,1.478068309341529,-13.486137493606277,-8.894233081470825,2.9457834013069775,-12.005492806745478,128985.14180174487,141225.90268110042,284963.8760144873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484670435092386,0.960249041607367,0.9447637349935467,0.6172083291190074,0.7143799865700676,0.8506443826450707,0.5579032437675189,0.556371341372784,0.5820179261891673,0.6074003178008188,0.7915173705283006,0.6383575815417375,0.47140452079103173,0.23570226039551587,0.47140452079103173,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.05450261680825243,0.015194643288850784,-1.9443271987323696,0.49312657645398505,1.7025336528764317,-0.5811466976180056,-0.25934141525988735,-0.12097202897402383,-0.054329941483091476,0.21808103129579579,0.0044411704616033046,0.1548628730802254,-0.11029741929311625,-0.18930549207505412,0.173200788695852,1,1,features_averaged_over_mid,Z03_Pos09_avgFeatures_00001_Ch1,mean,mean
Z03,Pos09,00001,Ch2,1,test,-625.298163917868,-29.94909947204638,-97.48763218498877,3.2445139513574803,39.384776413002896,-5.330642570008448,-6.7687379276554775,0.009994867617366525,-4.9349275020694705,-9.661785521961626,-10.63169409084925,3.799111800697942,-7.113492704957727,131562.05224861135,136162.6126238356,279536.8862257282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393674322977042,0.7947239211125227,0.781827957729065,0.5135781075208232,0.7424800482697685,0.9834172944559868,0.47827959025893363,0.46066387440548995,0.474810887418653,0.4882456158928963,0.5782627261297489,0.5021203650223881,0.47519342674491183,0.23759671337245591,0.45077321978656093,0.23759671337245591,0.23759671337245591,0.23759671337245591,0.23759671337245591,0.23759671337245591,0.23759671337245591,0.23759671337245591,0.23759671337245591,0.24523695388315003,0.08638311589805825,0.02152407355606556,-2.273178976905388,0.5222373353770959,1.9461758000928522,-0.5373013824900668,-0.331090663275705,-0.09916984681317544,-0.10114285275622954,0.19762497277576108,0.07590083180962609,-0.018023454109959782,0.06156908234683666,-0.07181561230804845,-0.14271828633956246,1,1,features_averaged_over_mid,Z03_Pos09_avgFeatures_00001_Ch2,mean,mean
Z04,Pos00,00000,Ch1,1,dev,-655.5287764661742,-30.382428280341028,-98.43746766942337,-1.2742742883844485,41.657128131113474,-1.1012108388942927,-14.812985005398739,-2.2879823320431667,-1.4672321451689712,-9.598652531662127,-5.916947380728487,1.1864211043770994,-11.249927924037754,133084.29142804796,140239.17818995973,287903.7012382433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860473519214234,0.7408658675319363,0.6621603473745795,0.5131708920430792,0.6304644010531354,0.8261817271045097,0.565768464505306,0.5766529567185188,0.5656450207765271,0.5757759028611522,0.7439188703465406,0.5861087047765973,0.3532443227788756,0.2951674731550066,0.3676549176729422,0.24500516350647694,0.27576609907292615,0.3447883701132643,0.24500516350647694,0.24500516350647694,0.24500516350647694,0.24500516350647694,0.24500516350647694,0.24500516350647694,0.08218136883090614,0.013187847410639128,-1.9053638967168254,0.5311614530890888,1.6659098322155277,-0.6035368867980692,-0.27050041302546535,-0.11886160345105329,-0.03833232673259226,0.22099303900932746,0.0030079792162121533,0.08963817938436026,-0.11490218214931112,-0.11642739106365668,0.15732339349277866,3,3,features_averaged_over_mid,Z04_Pos00_avgFeatures_00000_Ch1,mean,mean
Z04,Pos00,00000,Ch2,1,dev,-639.0061425326961,-38.10619019795046,-101.85102791958742,1.6220320575718963,36.72685035181803,-4.22458652761326,-3.136697813988659,-1.9527133436726718,-12.046327894375901,-5.704203938085773,-3.5849010452627468,-0.7636424652976846,-9.286887954609673,136978.39878534872,137620.4219914411,286802.50130840414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219204079529709,0.6786492678735767,0.5997655666428954,0.44664968392508003,0.7090153527499526,0.9288633204907409,0.4915532566407645,0.4947221593417694,0.4468739656812726,0.4626960017386493,0.5615939577178425,0.4923832864882538,0.3680460617743637,0.34529703804322837,0.3178718328851871,0.23983917459996026,0.3092217049628739,0.3165618373958436,0.23983917459996026,0.23983917459996026,0.23983917459996026,0.23983917459996026,0.23983917459996026,0.240399600646969,0.10835735234627834,0.015872402116656303,-2.092420391477764,0.5988889861617817,1.7579832697488358,-0.6293522835850258,-0.2708018774527386,-0.01821701597544341,-0.12659997239742746,0.10129866676200305,0.10887182114070304,-0.012722420795420337,0.01872229658785159,0.019147128481530346,-0.12609055054064175,3,3,features_averaged_over_mid,Z04_Pos00_avgFeatures_00000_Ch2,mean,mean
Z04,Pos00,00001,Ch1,1,dev,-655.9278733560678,-27.577368527588618,-98.87393038368464,-0.4750275860018376,42.385260896923306,-0.5008479270247214,-14.512765046281494,-2.5498968534124513,-1.3614230781755274,-9.240636719186428,-6.863937556956276,0.5373671791381378,-12.134341927945789,127729.04083051987,139775.71574758578,281996.0681318265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151860850443114,0.7642231408566055,0.6914727146465304,0.550016772998145,0.6600400454297256,0.8430933709360552,0.590022053702381,0.5981869993041037,0.5983137983888477,0.6069672417727523,0.7534684367515917,0.6105619735367449,0.34935923363668525,0.3718955656407396,0.3856894636093322,0.2366203405815097,0.24082786757175612,0.2553193359523886,0.30485029626260257,0.2366203405815097,0.2366203405815097,0.2366203405815097,0.2366203405815097,0.2366203405815097,0.06093876415857605,0.013528807399173578,-1.8731577286239978,0.5548468970581337,1.6517149859466087,-0.6496334517893739,-0.27375643717220766,-0.11018327268679644,-0.03137805254127609,0.25428168099071113,0.012017586481973791,0.06943416966153677,-0.14607582366057578,-0.1263950067011444,0.16131443807228432,3,3,features_averaged_over_mid,Z04_Pos00_avgFeatures_00001_Ch1,mean,mean
Z04,Pos00,00001,Ch2,1,dev,-639.8405387007995,-34.208902559136526,-102.44961334593131,2.2310007457396672,37.15982759643228,-3.534761749854289,-2.506368543884049,-1.6276699165494186,-12.361755480749864,-6.092550965017334,-4.691763769589843,-1.1573041566707074,-9.588735097033785,131399.65199313877,137121.6929119336,280927.7889771693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625226755256479,0.7095644429712742,0.63977681901367,0.499052989060792,0.7385422609384545,0.9377895612676447,0.5287122964034437,0.5291098507331574,0.49544860021853143,0.5129967771857249,0.6025206360355835,0.5374125225725531,0.3287243543438242,0.35568467769281326,0.42566022695431444,0.23426844332569674,0.23426844332569674,0.2555818026747692,0.3081858418222186,0.22927476254209597,0.2426987831859225,0.23426844332569674,0.23426844332569674,0.23483809724245866,0.0833301729368932,0.016321705654263496,-2.127791104286338,0.6123513379473753,1.7645959075795845,-0.6499999566799316,-0.26098194701236105,-0.0058480620645370756,-0.1292544338523053,0.13841959021618824,0.13650107554344096,-0.017520846105819134,-0.010234726594645126,-0.010405328117015817,-0.16157404797628602,3,3,features_averaged_over_mid,Z04_Pos00_avgFeatures_00001_Ch2,mean,mean
Z04,Pos01,00000,Ch1,1,dev,-659.4499492573755,-24.149799448434887,-88.89612218524968,-1.9219444944798696,34.87646880619023,-0.4012136810279643,-8.894183823343244,-0.8919707828334952,-5.607624777970149,-13.058338579767772,-2.281175882523659,7.128405755896101,-16.420851350807457,137110.50097313419,141830.10710147096,295763.53631295514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992732886309788,0.7433549373988679,0.6820829146026132,0.5492571700521823,0.6994246002690375,0.8993328728733134,0.5665758644482287,0.5466223373842171,0.5858184145205811,0.5866006340793001,0.6628838301036564,0.569012437606838,0.2660536911472617,0.37220780099654377,0.3685825057142403,0.24612587582438686,0.24612587582438686,0.25974806676169887,0.33182358636090037,0.24612587582438686,0.24612587582438686,0.26984343144202055,0.24612587582438686,0.24612587582438686,0.06860904631877023,0.013474770200749239,-1.9115252152392592,0.5325808250512911,1.6746188997416984,-0.5752555776262649,-0.34888033102111504,-0.10957691182690209,0.05697820072970145,0.22728171998649782,-0.05402324052142334,0.13976100070241274,-0.1065137224609611,-0.20797277778834578,0.20366619553188692,3,3,features_averaged_over_mid,Z04_Pos01_avgFeatures_00000_Ch1,mean,mean
Z04,Pos01,00000,Ch2,1,dev,-638.4871059661356,-27.425221984999084,-93.80703593271704,1.9630728489107943,32.61216314240535,-2.1227016815551227,-0.7639598752104373,-2.4142739350266185,-12.45229242548298,-7.374424439737196,-3.51759068547926,3.8748184749043606,-11.519421601033718,137032.1705488599,137690.95974246992,288173.6515947361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077054624676354,0.6319810550894571,0.5825089762670689,0.4668502576295574,0.7467043492825903,0.9814103460737486,0.48351866864285764,0.46081614752431976,0.459235077033711,0.4698090290529368,0.5214749528884522,0.4709242324013056,0.2842229753604895,0.3620578668181527,0.36620635324753165,0.24190646375146038,0.24190646375146038,0.24525361771026236,0.31019189836532685,0.24190646375146038,0.24190646375146038,0.315710038084098,0.24190646375146038,0.24190646375146038,0.09356827720469256,0.017979418238004048,-2.158984125954122,0.5972063813379644,1.8263593263421793,-0.6031345351995027,-0.29116705943314847,-0.06255681965168525,-0.12739428098722613,0.17254040386093775,0.12185103919320282,0.0032849527622782287,0.027398411424879515,-0.09236195420862246,-0.13914828435338236,3,3,features_averaged_over_mid,Z04_Pos01_avgFeatures_00000_Ch2,mean,mean
Z04,Pos01,00001,Ch1,1,dev,-655.4044605017584,-29.136356140146404,-86.05493636828953,-1.8303048138535,35.42351249975014,-0.5313593558824283,-9.294190980373427,-0.2511025813214908,-6.149911132432343,-14.204559727539937,-1.175808363503447,7.29075502642971,-17.323925354503206,139020.92336828948,143275.06269672158,300925.5138614988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107245187235312,0.7589521139695327,0.697058932058266,0.5605246178923567,0.7078952546127769,0.8954159259952742,0.5708786986344507,0.5535630902435259,0.5956245453727127,0.5974866798083348,0.6743097365861663,0.5789789068203404,0.29021290773011355,0.3233570382225804,0.41346149634782825,0.2510979979891854,0.2510979979891854,0.25436246716511396,0.32087118543039145,0.2510979979891854,0.2510979979891854,0.2510979979891854,0.2510979979891854,0.2510979979891854,0.06606492718446601,0.013637033912042776,-1.873474483711874,0.48775988053728353,1.6861214548976884,-0.5440417453649733,-0.3276692212851084,-0.14653359545137637,-0.004254800397082002,0.23642163672276548,-0.014195538440903177,0.1109802062893208,-0.11643284532370647,-0.17107450141599467,0.18948654874617057,3,3,features_averaged_over_mid,Z04_Pos01_avgFeatures_00001_Ch1,mean,mean
