spec,pos,rID,sID,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Chroma_STFT_1,Chroma_STFT_2,Chroma_STFT_3,Chroma_STFT_4,Chroma_STFT_5,Chroma_STFT_6,Chroma_STFT_7,Chroma_STFT_8,Chroma_STFT_9,Chroma_STFT_10,Chroma_STFT_11,Chroma_STFT_12,Chroma_CENS_1,Chroma_CENS_2,Chroma_CENS_3,Chroma_CENS_4,Chroma_CENS_5,Chroma_CENS_6,Chroma_CENS_7,Chroma_CENS_8,Chroma_CENS_9,Chroma_CENS_10,Chroma_CENS_11,Chroma_CENS_12,Zero_Crossing_Rate,RMS_Energy,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13,mID_count,source_file_count,path,fn,mID,time
Z03,Pos03,00001,Ch1,0,-656.2631200764795,-26.645985546159107,-98.4631867805982,-1.238119340180838,43.67863377561228,0.3021198363369072,-17.32937217170638,-2.852696783935048,2.076910006889113,-11.425919040915948,-8.588939932675764,1.8780738596006488,-15.525320485525532,122402.50393806204,138887.24165980893,274682.71792513656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690463520497466,0.9906706194215666,0.9160107964928336,0.6125637449284778,0.7149361755322354,0.8317643731820198,0.5704028313276849,0.5754833324016202,0.6174521099048064,0.6112376739436549,0.6709112470874629,0.5956224381382642,0.2750069751965462,0.3172800572909537,0.4712286119337558,0.2356143059668779,0.2356143059668779,0.2958159649304729,0.3364425477397759,0.2356143059668779,0.2356143059668779,0.2356143059668779,0.2234138413257423,0.2356143059668779,0.0424615063713592,0.015455974265933,-2.023372814283899,0.4718203108335915,1.776352193165837,-0.5223804959427817,-0.2765606815289191,-0.1551913122250923,-0.0272964053140254,0.2302847452046332,-0.0217035379763452,0.0851910689513572,-0.1727830642658565,-0.1771645924511044,0.2579303742928719,1,1,features_averaged_over_mid,Z03_Pos03_avgMID_00001_Ch1,mean,mean
Z03,Pos03,00001,Ch2,0,-647.1250982199264,-32.26506234247649,-94.708139845717,-0.3066572403712216,34.69192313522278,-1.8756122624979708,-4.049138833363501,-2.3424158540751976,-7.055190262665172,-7.619882089268048,-10.582732793724738,0.0615778137159247,-8.516470325256966,137172.77881337146,140460.5187060162,292583.3894303702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811427707376992,0.7789497301508574,0.734460163042251,0.5376955221148871,0.7730817540529313,0.988882660644786,0.5204298671758715,0.5051086168645343,0.5159174370024381,0.5254797528646821,0.5622349566539155,0.5154171521817867,0.2655535814006341,0.3017622221611677,0.4940098981128713,0.2487320782073845,0.2487320782073845,0.2660877254865058,0.2882385993736386,0.2487320782073845,0.2487320782073845,0.2487320782073845,0.2487320782073845,0.2540917806594148,0.0834060224514563,0.0157177802175283,-2.176094409847456,0.5269162568108232,1.826102526534679,-0.5033119796008432,-0.2588776686410403,-0.1035180189497563,-0.0950782080172977,0.1011678479912301,0.030989331026552,0.0209318555612789,0.0592784497690009,-0.0614570820105203,-0.1374143587690446,1,1,features_averaged_over_mid,Z03_Pos03_avgMID_00001_Ch2,mean,mean
Z03,Pos04,00000,Ch1,0,-636.9926129204921,-23.9861977619342,-96.72162240313196,2.6023142408019444,48.18917718625042,-1.3700084814648996,-21.322377493763653,-4.577188221791496,4.66881289118048,-4.156845710841602,-7.603205140596068,-6.5711421315980765,-13.79212764556524,123427.71836233586,136818.35490117906,270139.65095001523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650878755486408,0.9928619249623052,0.8805527678259557,0.5288326092560307,0.5403268803558465,0.5843646955031491,0.5231946343921534,0.566703765137294,0.5708529144796276,0.5627956283444073,0.6665395733174174,0.5521147546604189,0.4231689398299443,0.2504655878633832,0.4589293576481594,0.232906050644076,0.232906050644076,0.3209744024721389,0.232906050644076,0.232906050644076,0.232906050644076,0.232906050644076,0.232906050644076,0.232906050644076,0.0647423012742718,0.0179461371153593,-2.044073491226317,0.4736586924069358,1.844574868815105,-0.521598825575221,-0.299211438666402,-0.1865436641297928,-0.149408207086224,0.2280178387247012,0.0861876683460356,0.1251764885326602,-0.135661003451349,-0.1054599976194819,0.1681740102777235,1,1,features_averaged_over_mid,Z03_Pos04_avgMID_00000_Ch1,mean,mean
Z03,Pos04,00000,Ch2,0,-628.4269669367013,-37.40989086797703,-104.32210154766436,-3.178870048874979,39.53561324583921,-1.5021185460296371,-3.119082588005646,-2.885330940612001,-10.035481413354294,-6.036245905468008,-7.462803751613168,-3.6817885418354943,-6.004610203581651,132874.62788251325,136026.87194687154,278608.5203655947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291569249136467,0.987733103712074,0.8654107813431641,0.4834306566726677,0.6722347587633418,0.8613649321294989,0.4681880904704453,0.4743739921549599,0.4511362304258851,0.4682284830652471,0.5925203789748413,0.5245368030764558,0.4458573185789621,0.2320376058012158,0.4382086670632059,0.2320376058012158,0.2320376058012158,0.3322390496134138,0.2320376058012158,0.2320376058012158,0.2320376058012158,0.2320376058012158,0.2320376058012158,0.2353814238432157,0.1087919068567961,0.0193572342395782,-2.2318321465006736,0.4834613625943839,1.9402413115355104,-0.4567919577586198,-0.2434266855034083,-0.1484665993261957,-0.2468065675401572,0.0944812675295182,0.1699526556990453,-0.0072222428732893,-0.0099014870314165,0.0270041828832275,-0.1330494321265782,1,1,features_averaged_over_mid,Z03_Pos04_avgMID_00000_Ch2,mean,mean
Z03,Pos04,00001,Ch1,0,-636.9276664799261,-22.912224560101752,-96.47036883403108,2.2275730496421176,48.79069205091445,-1.176520206157784,-20.804100871271466,-4.861341892547364,3.868949238264531,-4.390251384977652,-7.379289300804529,-6.784102161509503,-14.099984770704232,121301.74877157704,137294.65703279464,268919.93622952065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670250003779642,0.993975249749276,0.8897135153670193,0.554866075611949,0.5659989465148956,0.6081919803702007,0.5429573023154993,0.5813996291351275,0.5971723235241078,0.5895291847046884,0.6841004286510297,0.5740919756954841,0.3212372622370879,0.3354141247381859,0.4816561721682746,0.2408280860841373,0.2408280860841373,0.2827777085841046,0.2408280860841373,0.2113661275568511,0.2408280860841373,0.2408280860841373,0.2408280860841373,0.2408280860841373,0.0513311589805825,0.0180071722716093,-1.9811070991798512,0.5411767861192739,1.8322513035475188,-0.6023531670556237,-0.3447611980534239,-0.2246157922038067,-0.083591252286188,0.3033943701590559,0.0791297520869938,0.0642339942026083,-0.1977533458413163,-0.1569424224801816,0.2200346457396223,1,1,features_averaged_over_mid,Z03_Pos04_avgMID_00001_Ch1,mean,mean
Z03,Pos04,00001,Ch2,0,-630.8770992503106,-34.99468811034083,-104.62564078269794,-2.3921948998388447,39.37302781414872,-0.5865740204727252,-3.2509505919464257,-2.873693944199222,-9.978089965745175,-6.7676508128742325,-7.805128019326018,-4.292350502262649,-6.812615553809446,128779.28173632102,136147.30303687262,274258.0399252883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650757535753392,0.9885909427712124,0.8776825369372477,0.5199787490329145,0.7006543492828374,0.880114509778248,0.497670861299025,0.4997063153612913,0.4854521756281355,0.5056494764426793,0.6240638021012807,0.5577960859497145,0.2903938912106856,0.3341140808102077,0.4824440351532028,0.2474366545572027,0.2474366545572027,0.2669457259270946,0.2474366545572027,0.2379399950253942,0.2474366545572027,0.2474366545572027,0.2474366545572027,0.2474366545572027,0.0818653291868932,0.0193625148385763,-2.208985598231954,0.5779998987931183,1.9086326932053643,-0.5378842007713006,-0.3455488761705826,-0.19445062822114,-0.1921879733356291,0.220085353952108,0.2710852633103483,0.0032750693509031,-0.0718100998399883,0.0009788331351042,-0.1632311746295517,1,1,features_averaged_over_mid,Z03_Pos04_avgMID_00001_Ch2,mean,mean
Z03,Pos05,00000,Ch1,0,-653.7015686852376,-24.87159670853701,-98.31264411502497,-1.3821131549545058,41.82399453317842,1.246654632952967,-14.359349268174638,-3.295009589769729,0.8753227558129735,-9.209118963568702,-8.745715946515256,-0.5024875883517288,-14.436914584680231,124666.66589489327,138579.37771773883,277833.2361100577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6413145645224518,0.995184306684069,0.93845947180763,0.5699495907970954,0.6373731490682861,0.738934425774919,0.5132227765158588,0.5202295429926748,0.5575169030688444,0.5485400196346456,0.5944906693329888,0.5319666666346908,0.2488910391082198,0.4527151359229889,0.477678274640655,0.2388391373203275,0.2388391373203275,0.2388391373203275,0.2388391373203275,0.2060527390732205,0.2388391373203275,0.2388391373203275,0.2388391373203275,0.2388391373203275,0.0480696298543689,0.0155160147696733,-2.0201221018393327,0.4598260293967258,1.729728917927697,-0.537724294661025,-0.2236222699034406,-0.1378221527842685,-0.0407072469341979,0.293351370182579,0.0223230568702401,0.0987058574952628,-0.1878097549006438,-0.2292000060458458,0.2284357382198879,1,1,features_averaged_over_mid,Z03_Pos05_avgMID_00000_Ch1,mean,mean
Z03,Pos05,00000,Ch2,0,-632.7652679063941,-26.069412347258744,-98.53359813634437,-0.546719302736496,35.580847115280115,-0.4123955639392234,-2.278467274653561,-3.7873441436298334,-9.045473964438322,-6.062084944158631,-7.782518613507104,-1.2499047119541398,-9.02183964007206,132104.5059148424,136091.16851981168,280020.82162090414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788207087226672,0.9314409229902126,0.8708639349621116,0.4960694045394476,0.7138217283091111,0.9463965766121112,0.4539676077316083,0.4361748410876475,0.4493717636237125,0.4590803214527246,0.5126494154092557,0.4723075040415651,0.2441448473875654,0.4498926320614179,0.4736849496630321,0.236842474831516,0.236842474831516,0.236842474831516,0.236842474831516,0.236842474831516,0.2436649647451586,0.236842474831516,0.236842474831516,0.2441448473875654,0.0925174453883495,0.0205087438225746,-2.278005667612019,0.5250311618139505,1.929262028918215,-0.5416666734910291,-0.2670876059712839,-0.0984213846129255,-0.1160920838566269,0.1757655002439067,0.1124817586663566,0.0465727639289745,-0.014969352575537,-0.1261968748387912,-0.1525882123956114,1,1,features_averaged_over_mid,Z03_Pos05_avgMID_00000_Ch2,mean,mean
Z03,Pos05,00001,Ch1,0,-654.3846072925891,-25.49934726461725,-97.91977451622527,-1.396239299770116,41.81765204753596,0.9839253486167652,-14.82211706514926,-4.0305657673901845,0.6776654233978264,-8.616329766635536,-7.938819823166482,-0.0094707740379748,-13.813758978066634,127016.87429766342,139031.37225450078,279872.67813258496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418518080884791,0.994977599377468,0.939115589673158,0.5710745015090455,0.641429317582461,0.7462251568205339,0.5150560823229552,0.5227532151199044,0.561949561168955,0.549928823846003,0.5891234190471036,0.5303249073258135,0.3947456608396732,0.4270569555540313,0.3979971613063386,0.2135284777770156,0.2135284777770156,0.3590462513904516,0.2135284777770156,0.2135284777770156,0.2135284777770156,0.2135284777770156,0.2135284777770156,0.2135284777770156,0.054128109830097,0.0153233828023076,-1.9750771972668624,0.5423845783844742,1.7461951951425871,-0.5566993919132929,-0.2800184698026956,-0.2073246731165535,-0.105305280757706,0.2338633068286632,0.0036185994507664,0.1509859126810318,-0.0979162180784319,-0.184172527546507,0.2609168812592576,1,1,features_averaged_over_mid,Z03_Pos05_avgMID_00001_Ch1,mean,mean
Z03,Pos05,00001,Ch2,0,-634.0011937972776,-26.969062860828576,-98.07775413833296,0.3266806529343801,35.19173161250604,-1.0852202587649566,-2.789131253332908,-3.3688264773221683,-9.314523587547097,-6.214738491951028,-6.807100893237695,-0.2549000824091414,-8.796028539550619,134110.26628616906,135739.05930860146,280499.8188998028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564020366470368,0.9189313342431,0.8578677556769349,0.4791483334529642,0.7084655057340479,0.9524568356762256,0.4400594282441333,0.4216231734372109,0.4359147365314936,0.4435455629102479,0.4954990402309243,0.4570698021998097,0.3850655725912458,0.4252317147639297,0.3368875675269527,0.2211920289740845,0.2211920289740845,0.3880071677454872,0.2211920289740845,0.2211920289740845,0.2211920289740845,0.2211920289740845,0.2211920289740845,0.2282946180128299,0.1056678549757281,0.0203068125993013,-2.334321075430119,0.5898126908284017,1.9655938101911965,-0.5035309858189625,-0.2972639454049889,-0.2201873231025873,-0.1502587732510809,0.1871542975981194,0.0767919164429551,0.0628801933730343,0.0608492254412813,-0.1065405660330007,-0.1563237606576304,1,1,features_averaged_over_mid,Z03_Pos05_avgMID_00001_Ch2,mean,mean
Z03,Pos06,00000,Ch1,0,-640.641763412648,-14.189905770361635,-93.54179088500533,4.154127109427036,43.66603179957309,-2.7685391048990367,-18.64814607238728,-3.835588743820884,5.433654075230401,-3.335694043060672,-9.167704446893222,-6.637225131933947,-12.871418602589433,123829.43167952084,137014.47355675814,273339.55029770936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832067565896545,0.9773987695945668,0.8611732163378154,0.5643443223259432,0.623165602342782,0.7090911048673599,0.55391543089222,0.5810417226280921,0.6488567500654848,0.6600300968668446,0.8515965379591798,0.6480810647516734,0.2313218781023084,0.3840764952921751,0.4626437562046169,0.2313218781023084,0.2313218781023084,0.2313218781023084,0.3808703652692429,0.2313218781023084,0.2313218781023084,0.2313218781023084,0.2313218781023084,0.2313218781023084,0.0556545813106796,0.01810141839087,-2.107457576264372,0.5597323970556445,1.8591625421140807,-0.5651357091853821,-0.2456725876511719,-0.2219444689694885,-0.153400518927343,0.2516234789992572,0.0376512784103101,0.1250095475361851,-0.1473436882529904,-0.1631723838659786,0.1905088417543494,1,1,features_averaged_over_mid,Z03_Pos06_avgMID_00000_Ch1,mean,mean
Z03,Pos06,00000,Ch2,0,-617.076293771958,-16.06985282990083,-100.75210930023452,1.9690765844234,37.56476940287311,-3.0286752437776787,-2.265666699838916,-1.820800338851192,-8.557300689278494,-4.106986032284648,-8.716595966379911,-4.705489140812798,-4.3106862228994265,126126.54812347032,132564.98570957826,267339.7390207828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939111250752355,0.8771663191985036,0.7636135148876506,0.4695557550994527,0.7040548452283145,0.9257838145230932,0.4865332690460929,0.5020378148191816,0.4492979663561774,0.4827186790702919,0.6607733844014374,0.5274813563886127,0.2440677776237763,0.3230586646286547,0.4807710435537837,0.2403855217768918,0.2403855217768918,0.2403855217768918,0.3553785046919711,0.2403855217768918,0.2403855217768918,0.2403855217768918,0.2403855217768918,0.2440677776237763,0.0962293310072815,0.0236104857176542,-2.3299359676195666,0.6641809943534501,1.9861641993478905,-0.6452510397237119,-0.2636714222529498,-0.127557184236611,-0.1733215998091795,0.1288527075382237,0.1222318185280005,-0.0004396763766398,-0.0158041518542994,0.0009310488386063,-0.1466861961012679,1,1,features_averaged_over_mid,Z03_Pos06_avgMID_00000_Ch2,mean,mean
Z03,Pos06,00001,Ch1,0,-641.5130100059486,-14.53077755799243,-93.5704476018016,4.262866218012488,44.21262386462265,-1.8903241817514087,-18.501890822732364,-4.258232022923281,4.485630137451348,-4.093095852432198,-9.014902353395891,-5.221381949287238,-11.628755228965582,125893.33470732476,137111.53687678117,275053.0766459345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654759381918823,0.9727804780387448,0.8552862784339593,0.5429991973687075,0.6178227571579931,0.7228476482364681,0.5405859269892,0.569852962702028,0.6297351149315331,0.6434945798730852,0.8642361144291504,0.6402060539855314,0.474860761762797,0.4221093531188554,0.2374303808813985,0.2374303808813985,0.2374303808813985,0.2599425413597049,0.2374303808813985,0.2374303808813985,0.2374303808813985,0.2651578988224862,0.2374303808813985,0.2374303808813985,0.0626279960558252,0.0180693678557872,-2.0391937354552474,0.6219790112381826,1.8503696349242635,-0.6550736821967481,-0.3095772969142257,-0.1793148913358148,-0.0994528654864144,0.2305502797656571,0.0022711809890017,0.0983872125491714,-0.175826945525792,-0.1656626521949384,0.2271544165643911,1,1,features_averaged_over_mid,Z03_Pos06_avgMID_00001_Ch1,mean,mean
Z03,Pos06,00001,Ch2,0,-616.1210409541646,-16.431342894099764,-100.46940870435284,3.3885538602827228,38.12673875905831,-2.94117701084938,-2.6962746521532,-2.579678330143751,-9.06160196809149,-4.4613996139745815,-8.009934655843653,-3.4380924409715363,-3.132072960692711,127691.82322070032,132054.32357656478,267848.3649973453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325580617935649,0.8093570868992747,0.7030638775388895,0.4137519597295306,0.6748455259691254,0.9222941954025,0.4500492557081449,0.4729190420758111,0.3990957034812603,0.433833159425024,0.6403199669045831,0.4838492840124686,0.4685126095585641,0.4685126095585641,0.234256304779282,0.234256304779282,0.234256304779282,0.2418903773309302,0.234256304779282,0.234256304779282,0.234256304779282,0.2500658467269767,0.234256304779282,0.234256304779282,0.1066823422330097,0.0244250856339931,-2.305624848833561,0.7057615686619944,2.0224095118692644,-0.663342145650156,-0.3491023365134463,-0.2152790783050896,-0.1425704487408863,0.2123016058085831,0.1490547468532692,-0.0231145599370358,-0.0574548320478338,-0.0400021909162925,-0.1175837642640389,1,1,features_averaged_over_mid,Z03_Pos06_avgMID_00001_Ch2,mean,mean
Z03,Pos07,00000,Ch1,0,-657.2861424250935,-31.5244174306166,-89.34309101087979,-3.332603800454089,38.77333726594447,-1.2284981481984805,-15.332438850470256,0.8121370583449338,2.015309818820348,-13.86509498202137,-8.729623085095238,3.5463916410366543,-12.194767000212186,139465.5533803781,143696.56853912736,301832.481217764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462516164887928,0.913361022925814,0.8763573309266828,0.6037700749181141,0.7509655678118338,0.9228304544095506,0.5651301793825076,0.5648039497291747,0.6114686418680222,0.6071565149363637,0.7064656755640285,0.6035774118589872,0.4381793739337402,0.4519557157512434,0.3776279615327202,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.2259778578756217,0.0677146541262136,0.0126350540667772,-1.939510755795626,0.4110032383337384,1.7325176506231996,-0.4756560135965236,-0.3227260299188278,-0.1077103913094407,-0.0633963132231789,0.1937084270690225,0.0123491136704978,0.1125888693627408,-0.103919041153357,-0.2155954521932338,0.1870840067336756,1,1,features_averaged_over_mid,Z03_Pos07_avgMID_00000_Ch1,mean,mean
Z03,Pos07,00000,Ch2,0,-628.6653870552448,-33.963244597482614,-91.88480349509597,4.480443644951636,37.00073232424408,-6.410949994572925,-7.363695586251937,-1.551588077643407,-4.428709723305131,-6.229603843287681,-7.517026750687094,1.2190491182021317,-9.543790859740978,140729.7442123168,137602.51257376885,290143.9599893811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4815850092252517,0.7016007257634177,0.6816035802341422,0.4550104506535737,0.7242761357462648,0.9921902589321948,0.4370180979329877,0.4193612778230764,0.4383450294753456,0.4390742724686242,0.5165035536014476,0.4464293186888515,0.2731059426140545,0.5102525200378875,0.2674479907380468,0.2551262600189437,0.2551262600189437,0.2747620611703958,0.2551262600189437,0.2551262600189437,0.2551262600189437,0.2551262600189437,0.2551262600189437,0.2446749625121157,0.116651812803398,0.0195561610162258,-2.231904784419087,0.4453012752222556,1.936683918395386,-0.5476558519140814,-0.2782176374671588,-0.1075050833393242,-0.1485500648966244,0.2175946750052895,0.1296445157811925,0.0117502861078439,-0.0190247156802889,-0.1519568108305302,-0.1266803989319144,1,1,features_averaged_over_mid,Z03_Pos07_avgMID_00000_Ch2,mean,mean
Z03,Pos07,00001,Ch1,0,-658.4177553164434,-31.88580651242235,-88.99529374705023,-1.7123233050214834,39.30375811962064,-2.321380076643832,-15.920658320112125,1.249765050433962,2.619101200044582,-14.058486929634864,-9.551846005982494,3.8736207362619175,-11.378684529077544,140195.47790526735,143466.250991154,301812.72875265474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478765177680615,0.9013963257221154,0.8653690340604692,0.6074268874575814,0.7557688127921778,0.9270738876504864,0.5706011196181703,0.5713310203984803,0.6210329936334997,0.6158417231895403,0.7167172595796844,0.6115801789617986,0.4257578330788188,0.3809495475436224,0.2595938977392192,0.2456403738086685,0.2456403738086685,0.2870492504851466,0.291494050451317,0.2456403738086685,0.2456403738086685,0.2456403738086685,0.2456403738086685,0.2456403738086685,0.0751526471480582,0.0125914020463824,-1.897153838316456,0.4528628063785168,1.7039037806593584,-0.4873776689838961,-0.3178305183280486,-0.1490478353943014,-0.078145319024248,0.1850807525412864,0.0604730811681945,0.154318590895524,-0.1184377808967571,-0.2364423330559533,0.1501877007561191,1,1,features_averaged_over_mid,Z03_Pos07_avgMID_00001_Ch1,mean,mean
Z03,Pos07,00001,Ch2,0,-628.9676412644434,-34.58935299474818,-91.42740020654584,4.54155923311361,36.907640005362985,-7.189318866236057,-6.985625269447781,-0.268597764300905,-4.615302869311528,-7.150653230604444,-7.924891805984189,1.67259883711115,-8.87617530949031,142675.53812935692,137330.25469181172,291971.0630119843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4726363133662626,0.6736953196567337,0.6537473224793603,0.4446837616594055,0.7186491946126933,0.9901116137706588,0.4321820201833576,0.4170926090273703,0.4395410605456589,0.4378762121858667,0.5175105196007216,0.4456380412797375,0.2616731922882371,0.4708022099979592,0.2578005203446235,0.2578005203446235,0.2578005203446235,0.272345155193882,0.2578005203446235,0.336665400792111,0.2578005203446235,0.2578005203446235,0.2578005203446235,0.1977052450477757,0.1377427184466019,0.0194724388420581,-2.208807939247777,0.5053032237486818,1.929401994799008,-0.5530759526856481,-0.3178806239767994,-0.1499754566273634,-0.126401467507679,0.227185985972159,0.1197739922416071,0.0079992673344626,0.0237501647922451,-0.1261208502283312,-0.156647173949928,1,1,features_averaged_over_mid,Z03_Pos07_avgMID_00001_Ch2,mean,mean
Z03,Pos08,00000,Ch1,0,-649.7865321931178,-24.03011967666733,-100.33020352787416,1.9383649838415635,47.075124332790246,-0.8124776626288469,-19.63145716878252,-5.004779237458465,4.025548057521347,-3.97763310881751,-10.647815603186588,-6.976024565464132,-10.188803371324656,123328.54293503142,138133.4187475604,273428.43639070087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818585666239649,0.9793608658865112,0.8472413557921759,0.5482102673976023,0.5908930893788169,0.6606348353143132,0.5755027574815609,0.6370854069605879,0.6321813773285244,0.6188995825411947,0.754162665832264,0.6061692222869668,0.3698652485214936,0.2972134841229725,0.3707614243693823,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2612767575831194,0.2651800434879498,0.2612767575831194,0.2612767575831194,0.0587644114077669,0.0146330259740352,-1.917808682784732,0.5383517870855211,1.756574295059078,-0.6307706883717041,-0.3488539623653844,-0.1739622704472009,-0.0776815871758277,0.3002084936411768,0.1150901552414152,0.0924397188040111,-0.2153563601917358,-0.1084555995761663,0.2527636455144781,1,1,features_averaged_over_mid,Z03_Pos08_avgMID_00000_Ch1,mean,mean
Z03,Pos08,00000,Ch2,0,-637.4755169618339,-35.16733384427274,-107.2310699885272,0.5518158858762827,41.43338199954128,-3.5537224084606063,-7.685286376886725,-1.009796024296777,-5.927607912182702,-7.193052689727371,-9.958516712607071,-1.8401677939558827,-5.914129917234504,128302.53852466376,135440.48713861904,273206.2211582221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839129295308867,0.8575695915362895,0.7294499918411396,0.4420105559037054,0.6808520353173403,0.8941830247567437,0.435679708085666,0.4308082367705078,0.4347321933925386,0.5038006927186627,0.8244685262090969,0.589482746534695,0.3455922101047849,0.3388206054245148,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.2733783249108483,0.281583091160914,0.1076636453276699,0.0179233308881521,-2.1450608531260573,0.5947033298252016,1.8781333798287985,-0.5775715125698756,-0.3067451344517446,-0.1991978912224909,-0.2141343575303143,0.2130553266927096,0.2652453200771635,-0.0333430287791724,-0.0573606506963568,0.0454895301587962,-0.1257329320474268,1,1,features_averaged_over_mid,Z03_Pos08_avgMID_00000_Ch2,mean,mean
Z03,Pos08,00001,Ch1,0,-650.1334662981898,-23.84488747202756,-99.88101302462834,1.2606031415394148,46.09918879247974,-1.4245289505871843,-19.61115101933557,-4.990145077840568,4.375523479482796,-3.638439737166508,-9.616505968206186,-6.65841849002989,-11.513176077725792,125845.84734552032,138412.2564651825,276588.8308081766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6677246791756041,0.9683347555193088,0.8356702396762024,0.5326914431931526,0.5856800472514048,0.6671772257020862,0.5724045195382008,0.6418090477643004,0.6259204392515287,0.6101296625311958,0.762461958675023,0.6007905419366433,0.4419277019097427,0.4206648954697693,0.4325464217149795,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.2209638509548713,0.06591796875,0.0144049152731895,-1.976403463212865,0.5302378897934279,1.7773770406632976,-0.6011902211746617,-0.2912024714650766,-0.1255642121817628,-0.1097453659248555,0.2325788401043843,0.0615396984650239,0.0834184506595135,-0.1929483473705456,-0.1377612331674093,0.2090814071881522,1,1,features_averaged_over_mid,Z03_Pos08_avgMID_00001_Ch1,mean,mean
Z03,Pos08,00001,Ch2,0,-638.1160458695427,-35.5019742634242,-106.66362514436568,0.2590136730061965,39.39204437399548,-4.378539992952452,-7.906618340191156,-0.2920096375051906,-4.993030232380806,-7.351136671179402,-9.489919846125987,-1.3634868671392424,-6.167817233027712,130857.03163059829,135487.88973966183,275344.4255062955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307567611884351,0.786869615558111,0.6677367926072717,0.3971974775155508,0.6610327808674092,0.8947666577753172,0.399790180777884,0.3940419512849977,0.3966810772863966,0.4687745105146643,0.8192665007423187,0.5605001219406238,0.4333410717098238,0.4036992806437539,0.3926562252369799,0.2536267513119066,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.2283195596140638,0.1186333813713592,0.017732722684741,-2.242025692244789,0.5186028488976767,1.9345000422902217,-0.475856711989637,-0.2588160450069593,-0.1694253139722983,-0.2234911885815339,0.1432584393847633,0.2082662053172857,-0.0112257813763783,-0.0560729691173153,0.0051975670907035,-0.1298491714889106,1,1,features_averaged_over_mid,Z03_Pos08_avgMID_00001_Ch2,mean,mean
